source,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,hits_hubs,hits_authorities
61981CJ0212,0.00018102824040550325,0.00018102824040550325,0.0,5.455762881647277e-05,0.0,2.3555897764846465e-06
61980CJ0164,,,,,,
61980CJ0167(01),,,,,,
61980CJ0127,,,,,,
61979CJ0817,0.00018102824040550325,0.0664076473390789,0.0,0.00010095379846826024,0.0,2.066973937516457e-07
61979CJ1253,,,,,,
61979CJ0828,,,,,,
61981CJ0035,,,,,,
61980CJ0194,0.00018102824040550325,9.051412020275162e-05,8.193547587829422e-09,3.239251655387469e-05,2.86323647944719e-191,6.669662106521939e-07
61979CJ0543,0.0004525706010137581,0.053315376903093674,1.2407079424583172e-05,7.832554101222388e-05,1.820295695587199e-08,4.2772714741400335e-07
61979CJ0799,0.0002715423606082549,0.05326835973620464,1.2357918139056193e-05,5.7413908054951924e-05,1.820295695587199e-08,4.1752773894225963e-07
61980CJ0072,9.051412020275162e-05,0.06012249196086125,0.0,0.00032674709279675624,0.0,5.418206523237232e-190
61979CJ0783,9.051412020275162e-05,0.05497197090923466,0.0,6.007699450836302e-05,0.0,1.5674128797959623e-08
61980CJ0137,0.0009956553222302679,0.07521817814648239,0.00010817121525452404,0.0004047701574406956,2.86323647944719e-191,6.587044049651226e-05
61980CJ0268,,,,,,
61980CJ0033,0.0002715423606082549,0.0001448225923244026,6.554838070263538e-08,3.6191044339103074e-05,2.9158980837703938e-08,3.02564092686724e-07
61979CJ0154,9.051412020275162e-05,9.051412020275162e-05,0.0,5.119927847365488e-05,0.0,5.418206523237232e-190
61979CJ0153,,,,,,
61980CJ0145,9.051412020275162e-05,9.051412020275162e-05,0.0,5.119927847365488e-05,0.0,5.418206523237232e-190
61980CJ0105,9.051412020275162e-05,9.051412020275162e-05,0.0,3.552697687383805e-05,0.0,1.4180240405388591e-10
61980CJ0167,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.86323647944719e-191,0.0
61979CJ0148,,,,,,
61979CJ0797,,,,,,
61979CJ0006,0.0004525706010137581,0.06642396803452501,0.00015652133957030546,0.00010278454757912787,5.0636938754568196e-08,4.2230552034797323e-07
61978CJ0155,0.0003620564808110065,0.047454145054889874,1.1299771701725582e-05,4.404032482775545e-05,9.721061985839292e-08,2.6116254810011085e-06
61979CJ0142,,,,,,
61978CJ0219,,,,,,
61978CJ0178,0.0002715423606082549,0.03875008895769314,0.0001104917885918681,3.719633181578972e-05,8.659254591674329e-10,2.469442431387049e-10
61978CJ0018,0.00018102824040550325,0.04900726480607227,0.0,6.648136584160364e-05,0.0,1.5283801636443453e-08
61978CJ0117,0.0003620564808110065,0.04422201868949395,0.0,0.0001524544999783723,0.0,1.596249895647301e-08
61977CJ0157,,,,,,
61978CJ0112,0.00018102824040550325,0.00020365677045619117,0.0,4.163820709100095e-05,0.0,4.18513566717457e-08
61978CJ0024,,,,,,
61978CJ0004,0.0003620564808110065,0.036358536635456365,5.821695498151641e-05,5.264535873089149e-05,2.7534501672494214e-09,4.237234361811476e-10
61975CJ0126,0.0003620564808110065,0.03839382133956386,5.223386587241257e-05,9.186560908823005e-05,2.86323647944719e-191,2.375771521051659e-05
61974CJ0043,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.86323647944719e-191,0.0
61976CJ0048,0.0002715423606082549,0.00032326471500982725,7.37419282904648e-08,6.877815707012212e-05,8.410502155428465e-09,4.105871491520005e-157
61976CJ0002,,,,,,
61981CJ0100,,,,,,
61977CJ0076,,,,,,
61997CJ0233,0.001176683562635771,0.043137121278214265,0.0001002836829478359,5.269518135333316e-05,3.7055748298921135e-05,4.124094426670448e-05
61994CJ0160,,,,,,
61999CJ0002,,,,,,
61998CJ0436,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,4.1003215567623824e-07,0.0
61999CJ0155,,,,,,
61998CJ0273,0.0006335988414192614,0.0,0.0,2.769082607392964e-05,6.459173637694371e-05,0.0
61999CJ0056,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,1.69206576897842e-06,0.0
61998CJ0010,,,,,,
61996CJ0375,0.0003620564808110065,0.0,0.0,2.769082607392964e-05,2.1473204779690806e-05,0.0
61997CJ0163,,,,,,
61995CJ0309,0.0002715423606082549,0.054894768145893606,2.5758385367522456e-05,3.9114889180009616e-05,9.404702941412048e-154,6.040391350740757e-06
61997CJ0144,0.0002715423606082549,0.04195289596881876,3.1817131947797696e-05,9.442937554673801e-05,1.4107054412118077e-153,2.0463873049048774e-06
61996CJ0309,0.001176683562635771,0.04932395047811696,0.00013648824779287887,5.349013687938752e-05,0.00012531447061286035,6.495329989473937e-05
61995CJ0183,0.0013577118030412743,0.045316037607473665,9.431062848567851e-05,5.9738046244943574e-05,9.390888828240557e-05,2.0317713456505845e-05
61995CJ0325,9.051412020275162e-05,0.04089186527451647,0.0,3.103332350339326e-05,0.0,1.3931382947658672e-05
61994CJ0122,0.0022628530050687904,0.0776309569985952,0.0008420411826471066,0.0004748008934936003,2.959806777244998e-05,0.0001789052961278739
61993CJ0063,0.0012671976828385228,0.06552024179870071,8.265088222287001e-05,0.00019107569515697137,1.107113894944822e-05,0.0001012107245218785
61995CJ0118,,,,,,
61993CJ0285,0.0004525706010137581,0.05989758713591287,4.535779629468041e-05,4.9210922595289186e-05,4.861212871737513e-07,7.942388036081221e-06
61994CJ0196,0.00018102824040550325,0.04118352884167318,3.277419035131769e-08,4.945724359470571e-05,4.6053660946367944e-07,5.5939354290083675e-09
61994CJ0038,,,,,,
61997CJ0051,0.0009051412020275162,0.03858296146825632,1.6620810753576898e-05,0.00010422672030072231,4.2475602823630625e-07,4.5820331551301745e-05
61997CJ0378,0.0006335988414192614,0.03856168419787853,7.740985803013222e-05,3.076725836394744e-05,0.000479908063421922,2.1144463709178192e-05
61997CJ0323,,,,,,
61995CJ0321,0.00018102824040550325,0.04502997134912078,0.0,5.0488597645748254e-05,0.0,8.10781219322095e-06
61996CJ0288,0.0020818247646632875,0.04912102548416446,0.00024144418927606767,0.00012100673513926436,2.6075178552644404e-05,5.0858540062744207e-05
61998CJ0411,0.0012671976828385228,0.04847545447392584,0.0001341471211586849,6.015793846718813e-05,0.0006096898312289654,0.00019479465955075457
61999CJ0036,0.0015387400434467777,0.08127992052287634,0.0003885992802429018,0.00023577997940287015,3.260613389423195e-07,0.0007613042036563122
61998CJ0083,0.00018102824040550325,0.045342550246092024,0.0,5.160195433832113e-05,0.0,9.83115673066655e-06
61996CJ0051,0.0017197682838522809,0.0504949599989906,0.00021396048241671984,7.798478350367243e-05,0.00020046826456960627,0.0010483377524853114
61998CJ0174,0.0004525706010137581,0.05285590093779987,0.0005798230767311419,0.00042245099940607634,1.9191789247507213e-05,7.079868077894483e-06
61992CJ0049,0.0022628530050687904,0.07218224103651884,0.0011315414074919842,0.00021194942871778947,7.656959819883471e-05,9.914738334673724e-05
61992CJ0227,0.0004525706010137581,0.0,0.0,2.769082607392964e-05,0.00043803813276090266,0.0
61993CJ0005,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,2.121465021960859e-07,0.0
61992CJ0245,0.0005430847212165098,0.00034300087655779563,4.586654580304397e-05,4.354707032265405e-05,0.00043803813276090266,8.442921033407103e-07
61992CJ0234,0.0003620564808110065,0.0,0.0,2.769082607392964e-05,0.0004265305748328842,0.0
61992CJ0051,0.0018102824040550324,0.06359197018479781,0.00029020751732205375,0.00020915642203368957,6.505363326104504e-05,2.3056894180963835e-05
61992CJ0200,0.0006335988414192614,0.04525580806623949,0.00014331005268309143,9.928486468590515e-05,0.00043803813276090266,1.1782611891641171e-05
61996CJ0035,0.0032585083272990583,0.07196611385440983,0.0009831957576980333,0.0001803462828086016,0.000138983204884594,0.0007497568914868093
61995CJ0353,9.051412020275162e-05,0.05187925445469993,0.0,3.7035732534292956e-05,0.0,3.327150733925153e-06
61994CJ0159,0.0017197682838522809,0.07089951991970726,0.0002688706213677554,0.0001570213939377026,3.6181839098110545e-05,7.346364273926276e-05
61994CJ0157,0.0012671976828385228,0.07243104236368178,0.0042715242462677055,0.0001736776752919347,3.617052331123034e-05,0.00014857730603758123
61995CJ0359,0.000724112961622013,0.04552134645284323,1.8405765598414486e-05,4.752303941198415e-05,3.3895599110873806e-05,4.147174495746184e-06
61995CJ0343,9.051412020275162e-05,0.05643246784329146,0.0,3.075687285753452e-05,0.0,6.217358544347894e-05
61993CJ0329,0.0004525706010137581,0.06271012239530416,2.021890642300665e-06,9.81389784744234e-05,9.568576818667452e-06,2.4958794078135502e-05
61994CJ0134,0.0005430847212165098,0.050301523538424084,4.869880874120142e-06,3.926890682913681e-05,3.268667192911711e-05,3.849606380294861e-05
61994CJ0085,0.00018102824040550325,0.05592705200938377,0.0,7.624937543998392e-05,0.0,1.8632700192592624e-05
61998CJ0423,0.0002715423606082549,0.00012068549360366883,1.4803009308678488e-07,3.085339965619116e-05,2.1869278003132047e-05,4.666017230579662e-05
61998CJ0172,,,,,,
61994CJ0158,0.0008146270818247646,0.05312467787475785,6.014410756072687e-05,4.674209361982645e-05,4.2489645299056295e-05,5.235571148773134e-05
61996CJ0048,0.001900796524257784,0.06064414130414585,0.0007051847153630996,8.929792884231553e-05,1.871160838328269e-05,0.00011303512263479032
61998CJ0318,0.0010861694424330196,0.06073122619555847,4.853353812182576e-05,0.0001349921348855591,6.378459939170304e-05,5.431299150134038e-05
61998CJ0274,0.0005430847212165098,0.04468697855231296,8.789128525554632e-05,0.00011030281572609011,1.8658617246338412e-05,3.888131928066196e-06
61998CJ0178,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,6.055664371238015e-07,0.0
61997CJ0347,0.0003620564808110065,0.03746245064683789,5.2465626218468316e-05,2.9433138470527942e-05,6.107349192160979e-07,8.230792180637652e-06
61997CJ0298,0.000724112961622013,0.057146139843898595,0.00016286038495808618,0.0004470430955860245,3.33878788259551e-08,1.1459353928429953e-05
61997CJ0272,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,4.841082317000935e-07,0.0
61995CJ0191,0.0028059377262853002,0.05806904452764162,0.0021516457198357125,0.0002091194379626206,6.0868948086429474e-05,0.00025501131018541617
61997CJ0093,,,,,,
61997CJ0215,0.0002715423606082549,0.04105204299178583,0.0,5.232236581883429e-05,0.0,1.7288112790980126e-05
61996CJ0097,0.000724112961622013,0.05317999207297886,0.003049557194265794,4.5842370680684206e-05,0.00041146906683803616,9.526536933016688e-05
61995CJ0104,0.0003620564808110065,0.04104975244794171,1.307972999282471e-06,4.015299373343978e-05,1.9567463424417396e-05,1.2940585618782499e-06
61993CJ0418,0.0003620564808110065,0.0003771421675114651,5.351003205473608e-07,3.277614943776208e-05,9.094251452716779e-07,3.147336272733192e-06
61998CJ0300,0.001176683562635771,0.05081031366972695,0.0003804357795817406,0.00013218282240482694,3.0962041849207936e-05,8.785042857408225e-05
61998CJ0458,0.0005430847212165098,0.050037412486600916,0.00018581908702824013,0.00011600656086830532,3.1905468534173506e-07,1.0596207035348748e-05
61998CJ0223,0.001448225923244026,0.06278502187263953,0.00011943610842098398,0.0001663901383008083,2.778277266311692e-05,0.0001897994634482977
61995CJ0097,0.0009051412020275162,0.03877678548897019,4.050550466290155e-05,5.26893725777327e-05,2.9542693936347772e-05,4.357978411118288e-06
61999CJ0134,0.0004525706010137581,0.06031498165841305,7.222761249933962e-05,6.082938937345347e-05,7.333549043788978e-06,4.243205124268021e-05
61999CJ0177,0.0012671976828385228,0.0516002701369005,0.0019829286343329353,0.00014869646591634638,3.920359040463614e-05,4.491711777994204e-06
61999CJ0019,0.0003620564808110065,0.04451618481938371,2.4329444804249734e-06,5.154015356798806e-05,7.333549043788978e-06,1.8794945578705036e-06
61998CJ0375,0.0010861694424330196,0.05526678266650367,0.00043649609406952623,0.0001082747248177584,0.00014445640147270483,0.0015107309018415013
61998CJ0023,0.0002715423606082549,0.00032585083272990584,0.0,5.019588643380375e-05,0.0,3.7790849556568665e-06
61998CJ0056,0.0008146270818247646,0.044657150716776395,5.291020368924771e-06,9.355739631356101e-05,1.3030991267176651e-05,6.0236576953456555e-06
61997CJ0216,0.0009956553222302679,0.057201989696795214,0.00010178368442703387,0.0002927193607754846,1.3633256384374853e-06,6.645519254834903e-06
61998CJ0109,0.000724112961622013,0.060099961623953854,0.000101568612559568,4.827826137106281e-05,1.2449779545083874e-05,5.523174435540246e-05
61997CJ0149,0.001176683562635771,0.04718873202613019,6.1789686951474414e-06,0.00016112317013617194,3.4131033486641796e-07,0.00010522830041740034
61997CJ0152,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,1.159277688291855e-05,0.0
61996CJ0361,0.0002715423606082549,0.047378357285553604,3.147595251899726e-05,4.162697331171323e-05,0.0003483734873469953,3.1073651861613083e-06
61996CJ0042,0.00018102824040550325,0.03988839633508572,9.586450677760424e-08,4.464559067849657e-05,2.6134227184148626e-08,2.533677319403847e-08
61996CJ0008,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,7.504353562358899e-06,0.0
61996CJ0060,0.0008146270818247646,0.06345134667769192,6.55012904359978e-05,0.00043557358386433267,1.0739130419136176e-06,2.952569285378533e-06
61994CJ0230,0.0009956553222302679,0.04994817090152743,5.8542750250521955e-05,0.00014665727772912314,6.362392545152759e-06,1.2088222609521239e-05
61994CJ0231,0.0005430847212165098,0.04451057924788036,0.0,0.0002662751784899273,0.0,1.0547798172104229e-05
61994CJ0197,0.0012671976828385228,0.06242397643602934,0.00044189899961704477,0.00018447332071961156,2.9183194249671275e-05,9.488319440310591e-05
61993CJ0453,0.00018102824040550325,0.0358115941049833,0.0,6.038791691269687e-05,0.0,2.858723468744245e-06
61997CJ0412,0.0003620564808110065,0.0,0.0,2.769082607392964e-05,1.7495021963937756e-05,0.0
61999CJ0066,0.0005430847212165098,0.03957679905450338,0.0,0.00019374587903286732,0.0,1.3454227787525152e-07
61997CJ0086,0.0003620564808110065,0.04439315999137073,4.294597668388528e-06,7.262395937748293e-05,2.086666591055607e-06,2.0771773627889738e-05
61997CJ0077,0.000724112961622013,0.056264179521661295,6.811019444519373e-07,9.316054076088709e-05,9.737783399958158e-07,6.273501424898776e-05
61993CJ0446,0.000724112961622013,0.06873097319491328,0.00023376745580272086,9.876859998994594e-05,3.673534145883729e-07,0.00021440431346290504
61994CJ0063,0.0004525706010137581,0.08254163300195111,0.0003016993375551045,0.0003822012052069955,0.0001730695088738839,8.59292817624666e-06
61993CJ0459,0.0012671976828385228,0.0444526709918941,0.0001347319401361505,0.0002843269189229726,7.723153031838345e-08,2.9645994610011184e-05
61996CJ0160,0.0015387400434467777,0.074235348362769,0.0014199040251902627,0.00024154889780462083,1.8348842885093097e-05,0.00023815297585158063
61994CJ0114,0.00018102824040550325,9.051412020275162e-05,0.0,3.160890147388385e-05,3.9174441839994516e-07,3.805052297073253e-08
61995CJ0094,0.0008146270818247646,0.0733191732164943,0.00027172010576329383,0.00013660229382062933,0.0003995604518430247,4.389659208402811e-05
61998CJ0060,0.0008146270818247646,0.06136751411358161,0.00018309194579321122,0.0001996162977457111,1.28840581427983e-05,2.639285415821042e-05
61997CJ0108,0.0015387400434467777,0.050962613732087665,1.4087099145190973e-05,0.0005222745714898298,1.6896864419088917e-06,2.9736366283779387e-05
61996CJ0385,0.0002715423606082549,0.05514412781871261,7.671049659076074e-05,4.571615361415973e-05,4.67007007794352e-06,1.2580036019770757e-05
61999CJ0423,0.0002715423606082549,0.03675294208861025,0.0,7.432861254975137e-05,2.0927490565719497e-07,1.2153930551405104e-06
61998CJ0348,0.0012671976828385228,0.04523462673089238,4.999019462127273e-05,0.0002940677661930277,6.520532029678743e-06,1.661877657668239e-05
61998CJ0107,0.00389210716871832,0.06506708515750108,0.0007406574675275647,0.0004152663413761316,3.425115254769642e-05,0.0004013208985303383
61997CJ0033,0.001176683562635771,0.048064282579282386,1.632368933810199e-05,0.00010794964435836932,7.636249776532777e-05,0.00028935613983637355
61997CJ0250,9.051412020275162e-05,0.00046686230420366623,0.0,3.5653631134247544e-05,0.0,4.859766960567156e-06
61993CJ0449,0.001176683562635771,0.07277152371690414,4.905978362754688e-05,0.00021913138269875754,5.043716662229909e-05,0.00014095812357723222
61994CJ0240,,,,,,
61998CJ0058,0.0025343953656770456,0.07186625858601696,0.00035691306509461876,0.0002466779972382971,0.000222912451206688,0.0010930608699002487
61997CJ0360,0.0003620564808110065,0.044455953237989454,5.403224822189168e-05,3.163571223881364e-05,4.4320607846353504e-06,0.00010506626819444449
61996CJ0113,0.0006335988414192614,0.0003133181083941403,1.249516007143987e-07,3.580773413838052e-05,9.202313233969005e-06,1.802421646453974e-07
61996CJ0248,0.0008146270818247646,0.06270605255088223,0.0003523539219375833,0.00010309146066894435,1.6861587836090436e-05,8.351820297045743e-05
61994CJ0206,0.0009956553222302679,0.06373083171894368,0.0001729316704367361,9.576873534981928e-05,9.952626504406776e-05,0.00022838997053427248
61993CJ0475,0.0003620564808110065,0.055603343808893285,0.0,5.274621400253904e-05,0.0,4.4111480975518946e-05
61993CJ0454,0.0004525706010137581,0.04812774846205856,0.00012379077577523678,7.284348182089951e-05,1.445682292838914e-06,2.400810587796644e-08
61997CJ0270,0.0013577118030412743,0.09883348881548291,0.0008186224704974936,0.0006263938655360985,7.518963014871676e-05,4.1221338801591366e-05
61996CJ0050,0.0017197682838522809,0.09651199254248978,0.029183382967981276,0.0005186832239588582,0.0001248008808309088,5.470991792414765e-05
61996CJ0234,0.0005430847212165098,0.09409196970157072,0.026921660164640475,0.0004922974039862115,4.157780511208231e-05,4.035070744034395e-07
61997CJ0309,0.0005430847212165098,0.0003963421324029579,2.841925478023089e-07,3.597994503898891e-05,1.5317988095654457e-05,7.371006905844681e-06
61997CJ0167,0.002443881245474294,0.08774089644604142,0.0007342459278636572,0.0001836188263850493,3.3045945799634296e-05,0.0003327966437781557
61996CJ0127,0.0009051412020275162,0.03360627329959212,2.6828678830490303e-06,6.597284111540451e-05,3.707457781232998e-07,8.262637568943954e-06
61996CJ0173,0.0008146270818247646,0.0689515617245279,0.0001516385387704368,6.285829670569772e-05,5.670197241396758e-07,1.4075905694881443e-05
61996CJ0399,0.000724112961622013,0.0397521992892127,9.159166553402207e-05,5.293228909678483e-05,0.00010440562595534225,1.0569795727539041e-05
61995CJ0235,0.001176683562635771,0.05873872235642731,0.00019980098563066018,8.436244160420897e-05,2.4900742528366235e-05,0.0005960797698138331
61997CJ0125,0.0002715423606082549,0.03736997050230559,0.0,5.817037234789314e-05,0.0,4.4006422068757896e-06
61996CJ0246,0.0003620564808110065,0.08568517892350407,1.1873072087551641e-06,8.108873351856332e-05,0.00010939851343352075,3.4666762299334445e-05
61996CJ0117,0.0004525706010137581,0.0002715423606082549,0.00013138353557084478,9.452657023589398e-05,1.2115640236031578e-05,3.954014829935654e-138
61995CJ0261,0.002353367125271542,0.0713988244218326,0.00033775638127485266,0.00020019098158015106,0.0004259991709073775,0.0007185121390034833
61995CJ0373,0.001448225923244026,0.07288034507603329,0.0004301070021250406,0.000273787090758371,0.0004029518217923858,0.00018537207444517165
61995CJ0336,,,,,,
61993CJ0435,0.0005430847212165098,0.08755080474838674,0.00016885802664356016,0.00020200004498353768,0.0001563948986199072,1.6285806222619512e-05
61993CJ0472,0.0003620564808110065,0.06718734851668529,1.4483622024011609e-05,7.332129334950736e-05,8.218371722222972e-08,4.541418403854105e-05
61993CJ0479,0.0004525706010137581,0.06798533334007824,5.2679411296629894e-05,0.000123365729047323,1.0638773901360547e-06,0.000132110305847557
61994CJ0048,0.0005430847212165098,0.06235813268689786,4.5898883729202616e-05,9.817555123106008e-05,9.760403971199385e-09,6.491841766069992e-07
61998CJ0284,0.0012671976828385228,0.04111211488067355,0.0034590155219190303,0.00020119412720729138,0.0002659301362687169,2.0850236700088114e-05
61993CJ0299,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,4.091149249193002e-09,0.0
61998CJ0361,0.0006335988414192614,0.05748357044138134,8.490643441985888e-05,4.934849974965665e-05,0.0002554139008763709,5.374018906582101e-05
61985CJ0194,0.0006335988414192614,0.0405443729828936,3.854659510334387e-06,5.24137214599575e-05,1.8551833258875203e-06,1.838344347594281e-05
61986CJ0272,0.0008146270818247646,0.05869746930321609,0.001398071197196559,0.00021987891717695332,1.3032773919119196e-05,9.228397454856542e-06
61986CJ0298,0.0004525706010137581,0.06587528953727974,0.0,0.00010127153894763178,0.0,1.3190126993242349e-05
61987CJ0169,0.000724112961622013,0.08419526420685426,0.0,0.0009430573192143579,0.0,4.483858262593053e-06
61986CJ0265,,,,,,
61985CJ0327,0.0006335988414192614,0.054199565466488075,2.2953331380673324e-05,0.00012597484730417026,1.4418514051682702e-06,1.1892140247606788e-06
61986CJ0238,,,,,,
61986CJ0255,0.0003620564808110065,0.0,0.0,2.769082607392964e-05,1.6017642841650153e-05,0.0
61985CJ0256,9.051412020275162e-05,0.028171485181447447,0.0,7.184738806423639e-05,0.0,1.0606188763257208e-08
61986CJ0113,0.0003620564808110065,0.03422216957992316,8.490570999666487e-07,8.526816172153232e-05,2.3793914535485617e-06,1.699054730008961e-05
61985CJ0305,,,,,,
61985CJ0349,0.0009051412020275162,0.05563440922842105,3.3407857802085555e-06,0.00023321098386490773,1.6981742974897777e-05,1.0442168293507862e-05
61985CJ0348,0.0005430847212165098,0.04415394019743624,5.823272478607435e-06,5.781430617005131e-05,9.052399440934456e-07,1.006154312343208e-06
61985CJ0326,0.0006335988414192614,0.049518240752855144,8.740574629437784e-06,0.0001137912226623905,9.052399440934456e-07,7.595231695586853e-06
61985CJ0325,0.0004525706010137581,0.05874026597414655,2.31353308219259e-05,5.441756931664718e-05,9.052399440934456e-07,5.88393131562771e-05
61985CJ0332,0.0002715423606082549,0.00027719949312092685,2.7858061798620037e-07,5.5711018596190853e-05,9.052399440934456e-07,8.546615520024563e-08
61985CJ0336,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,9.052399440934456e-07,0.0
61985CJ0346,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,9.052399440934456e-07,0.0
61986CJ0239,,,,,,
61986CJ0237,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,4.01367950213618e-07,0.0
61985CJ0342,9.051412020275162e-05,0.048715545328360414,0.0,5.834452072581288e-05,0.0,1.1677917561924262e-09
61985CJ0343,0.00018102824040550325,0.05162361035092786,0.0,7.53556926219869e-05,0.0,2.776351094302198e-07
61985CJ0337,0.00018102824040550325,0.00018102824040550325,0.0,7.470773087338012e-05,0.0,3.2751048809729506e-166
61986CJ0118,0.0004525706010137581,0.04867932320146298,1.8284764195469665e-06,4.03520536584168e-05,6.064004786772374e-05,2.6206665068881107e-05
61985CJ0356,0.0005430847212165098,0.03814973882399561,5.399121894129366e-05,5.048050780802245e-05,2.9815138509232306e-06,1.1941449386516484e-06
61986CJ0089,0.0004525706010137581,0.00013577118030412745,5.188564009992982e-07,4.02073465934171e-05,3.8172528979714405e-06,6.548567197682667e-07
61985CJ0320,,,,,,
61985CJ0351,0.00018102824040550325,0.038329812301267606,3.814406763785651e-06,3.640697261683899e-05,7.624426230116179e-07,2.654172793553918e-06
61985CJ0226,,,,,,
61985CJ0313,,,,,,
61987CJ0030,0.000724112961622013,0.07318663503506864,9.675728429513088e-05,8.045773958126848e-05,1.2169610266420643e-05,4.300416436162731e-05
61985CJ0252,0.0006335988414192614,0.06661924839099899,2.5136058013548743e-05,0.00027239688572857084,7.104159051421285e-09,7.191220825728848e-06
61985CJ0236,0.0003620564808110065,0.053996574492078266,6.338311971701706e-05,6.122141909884115e-05,5.127543956256414e-07,2.0000337849852315e-06
61985CJ0412,0.00018102824040550325,0.06550764903653022,5.776663237882597e-05,0.0007200311017133665,2.86323647944719e-191,5.418206523237232e-190
61985CJ0247,0.0008146270818247646,0.062474523719747,9.954967053715758e-07,0.00021817632672291768,2.5998656093676152e-06,9.662395839947122e-06
61985CJ0262,0.0008146270818247646,0.0694025707647231,1.6623014140467513e-06,0.0005728633610296496,2.5998656093676152e-06,1.3443458544492036e-07
61985CJ0239,0.00018102824040550325,0.059723829155223944,0.0,0.00010374460989644319,0.0,1.4497734080343385e-06
61987CJ0136,,,,,,
61987CJ0204,0.0008146270818247646,0.06491422275192049,3.9088522213850405e-05,9.981532726262521e-05,1.5077151668273403e-05,0.00018851952681508326
61986CJ0063,9.051412020275162e-05,0.0850797131161488,0.0,8.911137296650225e-05,0.0,8.119909745661819e-06
61987CJ0020,0.000724112961622013,0.06014437749525772,1.9782356290301486e-05,6.99674071847851e-05,1.5077151668273403e-05,0.00015548344006986454
61986CJ0198,0.00018102824040550325,0.0003129202441295128,1.036288685394045e-07,3.694927042687199e-05,1.8496264198512065e-06,7.208309257332596e-08
61985CJ0333,0.0003620564808110065,0.03808833728981281,0.0,3.733351029264988e-05,0.0,2.8576926751528365e-06
61987CJ0230,0.0009956553222302679,0.05295152979617904,4.664006141352949e-06,0.0006654078926471322,2.3306050218302896e-08,1.0087543074947282e-05
61986CJ0138,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.6683812038487304e-07,0.0
61987CJ0010,9.051412020275162e-05,0.037259812490245424,0.0,7.303840076643145e-05,0.0,5.418206523237232e-190
61987CJ0122,,,,,,
61986CJ0165,0.00018102824040550325,0.046931211335571585,0.0,0.00016096833142066483,0.0,3.8871236612380125e-08
61985CJ0084,,,,,,
61987CJ0357,,,,,,
61985CJ0406,,,,,,
61987CJ0147,0.0004525706010137581,0.06167216716228314,4.630990815236945e-05,7.207464426859845e-05,3.592653956231395e-06,4.863574325684494e-07
61987CJ0326,,,,,,
61985CJ0429,,,,,,
61985CJ0278,9.051412020275162e-05,0.00012068549360366883,0.0,3.7178546820714206e-05,0.0,1.120531050300879e-07
61985CJ0208,,,,,,
61985CJ0427,0.0002715423606082549,0.00022628530050687907,5.428225276936992e-08,4.580302159403223e-05,4.9464806021460316e-05,2.3890611528710648e-06
61986CJ0323,0.0003620564808110065,0.001903148413052956,2.085257861102588e-06,0.000105316587542259,2.86323647944719e-191,2.4773035269354355e-07
61985CJ0379,0.0009956553222302679,0.07262301549243169,0.00011965177504198992,0.0004240785547291475,2.5254448360358577e-09,4.922859579285415e-05
61985CJ0384,0.0006335988414192614,0.08399225494076146,2.1410123401318315e-05,0.000615820237410419,9.687664592274666e-07,8.53737043353156e-07
61987CJ0007,,,,,,
61987CJ0033,,,,,,
61986CJ0268,,,,,,
61987CJ0001,,,,,,
61987CJ0002,0.0002715423606082549,0.0002327505948070756,1.2290321381744133e-08,5.3075961784635735e-05,8.374766700921265e-09,1.370206498783973e-09
61986CJ0178,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,1.6256602874418425e-10,0.0
61986CJ0176,0.0002715423606082549,0.041043798230013424,0.0,5.4238864935393955e-05,0.0,2.3463655154397702e-06
61985CJ0401,0.0003620564808110065,0.0003218279829431169,2.539999752227121e-07,4.1609098338335346e-05,3.5107075757719045e-158,4.726811887730983e-07
61985CJ0329,0.0002715423606082549,0.00032585083272990584,0.0,9.346323994574678e-05,0.0,8.126085711503758e-141
61986CJ0040,0.0002715423606082549,0.00012068549360366883,6.554838070263538e-08,3.480661663401806e-05,1.0990212236004577e-08,2.9237068086443513e-12
61986CJ0007,,,,,,
61985CJ0257,9.051412020275162e-05,9.051412020275162e-05,0.0,3.160890147388385e-05,0.0,8.617146243190747e-08
61985CJ0280,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.0509839426308354e-07,0.0
61985CJ0324,0.00018102824040550325,0.03301691546812462,3.277419035131769e-08,3.500134101801816e-05,2.552436633901885e-10,6.239742033237618e-09
61985CJ0276,0.0002715423606082549,0.04995176086701785,6.078643805538608e-06,7.99594505947047e-05,1.8634365167124568e-07,1.0453392806319147e-07
61985CJ0267,,,,,,
